Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,42,,,X-1293.ELB_ONION-PINK_42,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,42,,,X-1293.ELB_ONION-PINK_42,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,42,,,X-1293.ELB_ONION-PINK_42,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,42,,,X-1293.ELB_ONION-PINK_42,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,42,,,X-1293.ELB_ONION-PINK_42,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,44,,,X-1293.ELB_ONION-PINK_44,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,44,,,X-1293.ELB_ONION-PINK_44,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,44,,,X-1293.ELB_ONION-PINK_44,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,44,,,X-1293.ELB_ONION-PINK_44,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,44,,,X-1293.ELB_ONION-PINK_44,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,44,,,X-1293.ELB_ONION-PINK_44,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,46,,,X-1293.ELB_ONION-PINK_46,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,46,,,X-1293.ELB_ONION-PINK_46,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,46,,,X-1293.ELB_ONION-PINK_46,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,46,,,X-1293.ELB_ONION-PINK_46,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,46,,,X-1293.ELB_ONION-PINK_46,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,ONION-PINK,SIZE,46,,,X-1293.ELB_ONION-PINK_46,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,32,,,X-1293.ELB_PEACH_32,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,32,,,X-1293.ELB_PEACH_32,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,32,,,X-1293.ELB_PEACH_32,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,32,,,X-1293.ELB_PEACH_32,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,32,,,X-1293.ELB_PEACH_32,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,32,,,X-1293.ELB_PEACH_32,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,34,,,X-1293.ELB_PEACH_34,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,34,,,X-1293.ELB_PEACH_34,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,34,,,X-1293.ELB_PEACH_34,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,34,,,X-1293.ELB_PEACH_34,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,34,,,X-1293.ELB_PEACH_34,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,34,,,X-1293.ELB_PEACH_34,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,36,,,X-1293.ELB_PEACH_36,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,36,,,X-1293.ELB_PEACH_36,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,36,,,X-1293.ELB_PEACH_36,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,36,,,X-1293.ELB_PEACH_36,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,36,,,X-1293.ELB_PEACH_36,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,36,,,X-1293.ELB_PEACH_36,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,38,,,X-1293.ELB_PEACH_38,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,38,,,X-1293.ELB_PEACH_38,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,38,,,X-1293.ELB_PEACH_38,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,38,,,X-1293.ELB_PEACH_38,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,38,,,X-1293.ELB_PEACH_38,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,38,,,X-1293.ELB_PEACH_38,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,40,,,X-1293.ELB_PEACH_40,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,40,,,X-1293.ELB_PEACH_40,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,40,,,X-1293.ELB_PEACH_40,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,40,,,X-1293.ELB_PEACH_40,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,40,,,X-1293.ELB_PEACH_40,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,40,,,X-1293.ELB_PEACH_40,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,42,,,X-1293.ELB_PEACH_42,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,42,,,X-1293.ELB_PEACH_42,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,42,,,X-1293.ELB_PEACH_42,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,42,,,X-1293.ELB_PEACH_42,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,42,,,X-1293.ELB_PEACH_42,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,42,,,X-1293.ELB_PEACH_42,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,44,,,X-1293.ELB_PEACH_44,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,44,,,X-1293.ELB_PEACH_44,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,44,,,X-1293.ELB_PEACH_44,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,44,,,X-1293.ELB_PEACH_44,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,44,,,X-1293.ELB_PEACH_44,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,44,,,X-1293.ELB_PEACH_44,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,46,,,X-1293.ELB_PEACH_46,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,46,,,X-1293.ELB_PEACH_46,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,46,,,X-1293.ELB_PEACH_46,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,46,,,X-1293.ELB_PEACH_46,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,46,,,X-1293.ELB_PEACH_46,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,PEACH,SIZE,46,,,X-1293.ELB_PEACH_46,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,32,,,X-1293.ELB_VIOLET_32,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,32,,,X-1293.ELB_VIOLET_32,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,32,,,X-1293.ELB_VIOLET_32,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,32,,,X-1293.ELB_VIOLET_32,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,32,,,X-1293.ELB_VIOLET_32,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,32,,,X-1293.ELB_VIOLET_32,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,34,,,X-1293.ELB_VIOLET_34,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,34,,,X-1293.ELB_VIOLET_34,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,34,,,X-1293.ELB_VIOLET_34,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,34,,,X-1293.ELB_VIOLET_34,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,34,,,X-1293.ELB_VIOLET_34,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,34,,,X-1293.ELB_VIOLET_34,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,36,,,X-1293.ELB_VIOLET_36,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,36,,,X-1293.ELB_VIOLET_36,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,36,,,X-1293.ELB_VIOLET_36,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,36,,,X-1293.ELB_VIOLET_36,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,36,,,X-1293.ELB_VIOLET_36,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,36,,,X-1293.ELB_VIOLET_36,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,38,,,X-1293.ELB_VIOLET_38,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,38,,,X-1293.ELB_VIOLET_38,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,38,,,X-1293.ELB_VIOLET_38,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,38,,,X-1293.ELB_VIOLET_38,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,38,,,X-1293.ELB_VIOLET_38,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,38,,,X-1293.ELB_VIOLET_38,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,40,,,X-1293.ELB_VIOLET_40,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,40,,,X-1293.ELB_VIOLET_40,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,40,,,X-1293.ELB_VIOLET_40,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,40,,,X-1293.ELB_VIOLET_40,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,40,,,X-1293.ELB_VIOLET_40,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,40,,,X-1293.ELB_VIOLET_40,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,42,,,X-1293.ELB_VIOLET_42,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,42,,,X-1293.ELB_VIOLET_42,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,42,,,X-1293.ELB_VIOLET_42,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,42,,,X-1293.ELB_VIOLET_42,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,42,,,X-1293.ELB_VIOLET_42,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,VIOLET,SIZE,42,,,X-1293.ELB_VIOLET_42,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,32,,,X-1293.ELB_YELLOW_32,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,32,,,X-1293.ELB_YELLOW_32,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,32,,,X-1293.ELB_YELLOW_32,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,32,,,X-1293.ELB_YELLOW_32,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,32,,,X-1293.ELB_YELLOW_32,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,32,,,X-1293.ELB_YELLOW_32,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,34,,,X-1293.ELB_YELLOW_34,,,Warehouse Location,,0,0,0,0,0,10
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,34,,,X-1293.ELB_YELLOW_34,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,34,,,X-1293.ELB_YELLOW_34,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,34,,,X-1293.ELB_YELLOW_34,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,34,,,X-1293.ELB_YELLOW_34,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,34,,,X-1293.ELB_YELLOW_34,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
stripe-brocade-v-neck-blouse,Stripe Brocade V Neck Blouse,COLOR,YELLOW,SIZE,36,,,X-1293.ELB_YELLOW_36,,,Warehouse Location,,0,0,0,0,0,10
